assignment_id,assignment_name,course_id,course_name,semester,assignment_type,grading_weight,due_date,status
349,Homework #949,2,First Step Korean,8,Homework,0.6,2020-12-03,Completed
350,Homework #944,2,First Step Korean,8,Homework,0.8,2020-12-04,Completed
351,Homework #687,2,First Step Korean,8,Homework,0.5,2020-12-23,Completed
352,Homework #912,2,First Step Korean,8,Homework,0.8,2021-02-05,Completed
353,Participation #765,2,First Step Korean,8,Participation,0.8,2021-01-02,Completed
354,Participation #24,2,First Step Korean,8,Participation,0.7,2021-01-25,Completed
355,Quiz #685,2,First Step Korean,8,Quiz,1.1,2020-12-06,Completed
356,Quiz #420,2,First Step Korean,8,Quiz,1.1,2021-01-30,Completed
357,Project #819,2,First Step Korean,8,Project,1.1,2021-02-09,Completed
358,Project #1,2,First Step Korean,8,Project,1.1,2021-02-09,Completed
359,Project #787,2,First Step Korean,8,Project,1.2,2021-01-29,Completed
360,Midterm Exam,2,First Step Korean,8,Exam,3,2021-01-10,Completed
361,Final Exam,2,First Step Korean,8,Exam,5,2021-02-24,Completed
362,Homework #826,2,First Step Korean,8,Homework,0.6,2021-01-09,Completed
363,Homework #166,2,First Step Korean,8,Homework,0.6,2021-01-09,Completed
364,Participation #448,2,First Step Korean,8,Participation,0.8,2021-01-06,Completed
365,Participation #973,2,First Step Korean,8,Participation,0.6,2020-12-19,Completed
366,Quiz #612,2,First Step Korean,8,Quiz,1.3,2021-01-09,Completed
367,Quiz #771,2,First Step Korean,8,Quiz,1.2,2021-01-17,Completed
368,Quiz #595,2,First Step Korean,8,Quiz,1.1,2021-02-07,Completed
369,Project #661,2,First Step Korean,8,Project,1.3,2021-01-08,Completed
370,Project #401,2,First Step Korean,8,Project,1.2,2021-01-17,Completed
371,Project #919,2,First Step Korean,8,Project,1.1,2020-12-16,Completed
372,Midterm Exam,2,First Step Korean,8,Exam,3,2021-01-20,Completed
373,Final Exam,2,First Step Korean,8,Exam,5,2021-03-06,Completed
374,Homework #256,2,First Step Korean,8,Homework,0.7,2020-12-30,Completed
375,Homework #980,2,First Step Korean,8,Homework,0.8,2021-01-20,Completed
376,Homework #154,2,First Step Korean,8,Homework,0.8,2021-01-30,Completed
377,Homework #109,2,First Step Korean,8,Homework,0.7,2021-02-07,Completed
378,Homework #430,2,First Step Korean,8,Homework,0.5,2021-02-14,Completed
379,Participation #808,2,First Step Korean,8,Participation,0.6,2021-02-19,Completed
380,Participation #155,2,First Step Korean,8,Participation,0.8,2021-02-02,Completed
381,Participation #51,2,First Step Korean,8,Participation,0.8,2021-03-07,Completed
382,Participation #970,2,First Step Korean,8,Participation,0.7,2021-03-03,Completed
383,Participation #654,2,First Step Korean,8,Participation,0.7,2021-02-27,Completed
384,Quiz #12,2,First Step Korean,8,Quiz,1,2021-02-17,Completed
385,Project #379,2,First Step Korean,8,Project,1.2,2021-01-10,Completed
386,Project #478,2,First Step Korean,8,Project,1.2,2021-02-19,Completed
387,Project #386,2,First Step Korean,8,Project,1.1,2021-02-07,Completed
388,Midterm Exam,2,First Step Korean,8,Exam,3,2021-01-30,Completed
389,Final Exam,2,First Step Korean,8,Exam,5,2021-03-16,Completed
390,Homework #763,2,First Step Korean,8,Homework,0.5,2021-01-22,Completed
391,Homework #538,2,First Step Korean,8,Homework,0.8,2021-01-18,Completed
392,Homework #25,2,First Step Korean,8,Homework,0.8,2021-03-05,Completed
393,Homework #897,2,First Step Korean,8,Homework,0.5,2021-02-12,Completed
394,Participation #95,2,First Step Korean,8,Participation,0.6,2021-02-16,Completed
395,Quiz #480,2,First Step Korean,8,Quiz,1.3,2021-03-16,Completed
396,Quiz #587,2,First Step Korean,8,Quiz,1.1,2021-01-25,Completed
397,Quiz #172,2,First Step Korean,8,Quiz,1.3,2021-02-12,Completed
398,Project #464,2,First Step Korean,8,Project,1.1,2021-02-16,Completed
399,Project #442,2,First Step Korean,8,Project,1.3,2021-01-23,Completed
400,Project #143,2,First Step Korean,8,Project,1.2,2021-02-28,Completed
401,Midterm Exam,2,First Step Korean,8,Exam,3,2021-02-09,Completed
402,Final Exam,2,First Step Korean,8,Exam,5,2021-03-26,Completed
403,Homework #445,2,First Step Korean,8,Homework,0.7,2021-03-04,Completed
404,Homework #943,2,First Step Korean,8,Homework,0.6,2021-02-23,Completed
405,Participation #957,2,First Step Korean,8,Participation,0.5,2021-02-12,Completed
406,Participation #288,2,First Step Korean,8,Participation,0.6,2021-03-13,Completed
407,Participation #294,2,First Step Korean,8,Participation,0.7,2021-03-13,Completed
408,Participation #763,2,First Step Korean,8,Participation,0.7,2021-03-21,Completed
409,Quiz #645,2,First Step Korean,8,Quiz,1.2,2021-01-16,Completed
410,Project #392,2,First Step Korean,8,Project,1.1,2021-01-15,Completed
411,Project #121,2,First Step Korean,8,Project,1.2,2021-03-29,Completed
412,Midterm Exam,2,First Step Korean,8,Exam,3,2021-02-19,Completed
413,Final Exam,2,First Step Korean,8,Exam,5,2021-04-05,Completed
414,Homework #989,2,First Step Korean,8,Homework,0.6,2021-03-25,Completed
415,Homework #832,2,First Step Korean,8,Homework,0.6,2021-03-05,Completed
416,Homework #720,2,First Step Korean,8,Homework,0.6,2021-03-20,Completed
417,Homework #579,2,First Step Korean,8,Homework,0.6,2021-02-26,Completed
418,Homework #84,2,First Step Korean,8,Homework,0.6,2021-03-30,Completed
419,Homework #858,2,First Step Korean,8,Homework,0.5,2021-04-06,Completed
420,Participation #404,2,First Step Korean,8,Participation,0.7,2021-02-06,Completed
421,Participation #481,2,First Step Korean,8,Participation,0.6,2021-02-09,Completed
422,Participation #42,2,First Step Korean,8,Participation,0.6,2021-02-16,Completed
423,Participation #955,2,First Step Korean,8,Participation,0.6,2021-04-08,Completed
424,Quiz #844,2,First Step Korean,8,Quiz,1.3,2021-02-26,Completed
425,Project #435,2,First Step Korean,8,Project,1.3,2021-03-07,Completed
426,Midterm Exam,2,First Step Korean,8,Exam,3,2021-03-01,Completed
427,Final Exam,2,First Step Korean,8,Exam,5,2021-04-15,Completed
428,Homework #245,2,First Step Korean,8,Homework,0.5,2021-03-16,Completed
429,Homework #34,2,First Step Korean,8,Homework,0.8,2021-03-25,Completed
430,Homework #502,2,First Step Korean,8,Homework,0.6,2021-03-04,Completed
431,Participation #675,2,First Step Korean,8,Participation,0.7,2021-03-15,Completed
432,Participation #202,2,First Step Korean,8,Participation,0.5,2021-03-08,Completed
433,Participation #790,2,First Step Korean,8,Participation,0.7,2021-02-09,Completed
434,Participation #320,2,First Step Korean,8,Participation,0.7,2021-03-23,Completed
435,Participation #209,2,First Step Korean,8,Participation,0.8,2021-03-25,Completed
436,Participation #150,2,First Step Korean,8,Participation,0.8,2021-02-15,Completed
437,Quiz #291,2,First Step Korean,8,Quiz,1.1,2021-02-25,Completed
438,Quiz #44,2,First Step Korean,8,Quiz,1.1,2021-02-06,Completed
439,Quiz #919,2,First Step Korean,8,Quiz,1.1,2021-03-14,Completed
440,Project #972,2,First Step Korean,8,Project,1.2,2021-03-01,Completed
441,Project #740,2,First Step Korean,8,Project,1.2,2021-03-13,Completed
442,Midterm Exam,2,First Step Korean,8,Exam,3,2021-03-11,Completed
443,Final Exam,2,First Step Korean,8,Exam,5,2021-04-25,Completed
444,Homework #386,2,First Step Korean,9,Homework,0.6,2021-02-12,Completed
445,Homework #911,2,First Step Korean,9,Homework,0.8,2021-03-16,Completed
446,Homework #527,2,First Step Korean,9,Homework,0.6,2021-02-22,Completed
447,Homework #441,2,First Step Korean,9,Homework,0.7,2021-03-01,Completed
448,Homework #677,2,First Step Korean,9,Homework,0.6,2021-02-26,Completed
449,Participation #507,2,First Step Korean,9,Participation,0.8,2021-03-19,Completed
450,Participation #149,2,First Step Korean,9,Participation,0.5,2021-03-20,Completed
451,Quiz #477,2,First Step Korean,9,Quiz,1.2,2021-02-24,Completed
452,Project #220,2,First Step Korean,9,Project,1.1,2021-03-01,Completed
453,Midterm Exam,2,First Step Korean,9,Exam,3,2021-03-21,Completed
454,Final Exam,2,First Step Korean,9,Exam,5,2021-05-05,Completed
455,Homework #688,2,First Step Korean,9,Homework,0.7,2021-03-26,Completed
456,Homework #749,2,First Step Korean,9,Homework,0.8,2021-05-02,Completed
457,Homework #251,2,First Step Korean,9,Homework,0.6,2021-02-19,Completed
458,Participation #254,2,First Step Korean,9,Participation,0.8,2021-04-18,Completed
459,Participation #505,2,First Step Korean,9,Participation,0.8,2021-04-04,Completed
460,Participation #978,2,First Step Korean,9,Participation,0.6,2021-05-02,Completed
461,Quiz #169,2,First Step Korean,9,Quiz,1.3,2021-02-22,Completed
462,Quiz #314,2,First Step Korean,9,Quiz,1.3,2021-04-16,Completed
463,Quiz #895,2,First Step Korean,9,Quiz,1.1,2021-04-28,Completed
464,Project #552,2,First Step Korean,9,Project,1,2021-04-01,Completed
465,Project #1000,2,First Step Korean,9,Project,1.2,2021-03-20,Completed
466,Project #606,2,First Step Korean,9,Project,1,2021-04-23,Completed
467,Midterm Exam,2,First Step Korean,9,Exam,3,2021-03-31,Completed
468,Final Exam,2,First Step Korean,9,Exam,5,2021-05-15,Completed
469,Homework #185,2,First Step Korean,9,Homework,0.7,2021-04-06,Completed
470,Homework #812,2,First Step Korean,9,Homework,0.7,2021-05-05,Completed
471,Homework #655,2,First Step Korean,9,Homework,0.8,2021-03-25,Completed
472,Participation #416,2,First Step Korean,9,Participation,0.7,2021-03-31,Completed
473,Participation #503,2,First Step Korean,9,Participation,0.8,2021-04-02,Completed
474,Participation #271,2,First Step Korean,9,Participation,0.8,2021-04-11,Completed
475,Quiz #152,2,First Step Korean,9,Quiz,1.2,2021-05-12,Completed
476,Project #517,2,First Step Korean,9,Project,1.2,2021-03-22,Completed
477,Midterm Exam,2,First Step Korean,9,Exam,3,2021-04-10,Completed
478,Final Exam,2,First Step Korean,9,Exam,5,2021-05-25,Completed
479,Homework #445,2,First Step Korean,9,Homework,0.6,2021-05-29,Completed
480,Homework #951,2,First Step Korean,9,Homework,0.8,2021-05-04,Completed
481,Homework #626,2,First Step Korean,9,Homework,0.7,2021-03-16,Completed
482,Homework #729,2,First Step Korean,9,Homework,0.6,2021-04-11,Completed
483,Participation #251,2,First Step Korean,9,Participation,0.8,2021-03-31,Completed
484,Participation #35,2,First Step Korean,9,Participation,0.7,2021-05-24,Completed
485,Participation #703,2,First Step Korean,9,Participation,0.8,2021-03-14,Completed
486,Participation #780,2,First Step Korean,9,Participation,0.7,2021-04-29,Completed
487,Participation #973,2,First Step Korean,9,Participation,0.8,2021-05-30,Completed
488,Participation #842,2,First Step Korean,9,Participation,0.5,2021-04-07,Completed
489,Participation #227,2,First Step Korean,9,Participation,0.7,2021-03-24,Completed
490,Quiz #743,2,First Step Korean,9,Quiz,1.2,2021-05-25,Completed
491,Quiz #733,2,First Step Korean,9,Quiz,1,2021-03-13,Completed
492,Quiz #618,2,First Step Korean,9,Quiz,1.2,2021-03-25,Completed
493,Project #194,2,First Step Korean,9,Project,1.3,2021-05-20,Completed
494,Project #114,2,First Step Korean,9,Project,1,2021-04-17,Completed
495,Midterm Exam,2,First Step Korean,9,Exam,3,2021-04-20,Completed
496,Final Exam,2,First Step Korean,9,Exam,5,2021-06-04,Completed
497,Homework #330,2,First Step Korean,9,Homework,0.6,2021-04-21,Completed
498,Homework #32,2,First Step Korean,9,Homework,0.5,2021-05-03,Completed
499,Homework #569,2,First Step Korean,9,Homework,0.8,2021-06-09,Completed
500,Homework #373,2,First Step Korean,9,Homework,0.8,2021-04-23,Completed
501,Homework #882,2,First Step Korean,9,Homework,0.5,2021-05-30,Completed
502,Homework #466,2,First Step Korean,9,Homework,0.8,2021-05-09,Completed
503,Participation #809,2,First Step Korean,9,Participation,0.6,2021-03-25,Completed
504,Participation #594,2,First Step Korean,9,Participation,0.7,2021-05-24,Completed
505,Quiz #625,2,First Step Korean,9,Quiz,1.3,2021-06-08,Completed
506,Quiz #83,2,First Step Korean,9,Quiz,1.1,2021-06-02,Completed
507,Quiz #809,2,First Step Korean,9,Quiz,1.1,2021-05-09,Completed
508,Project #172,2,First Step Korean,9,Project,1,2021-05-02,Completed
509,Midterm Exam,2,First Step Korean,9,Exam,3,2021-04-30,Completed
510,Final Exam,2,First Step Korean,9,Exam,5,2021-06-14,Completed
511,Homework #494,2,First Step Korean,9,Homework,0.7,2021-06-03,Completed
512,Homework #32,2,First Step Korean,9,Homework,0.8,2021-06-15,Completed
513,Homework #39,2,First Step Korean,9,Homework,0.8,2021-04-06,Completed
514,Homework #775,2,First Step Korean,9,Homework,0.8,2021-06-18,Completed
515,Homework #587,2,First Step Korean,9,Homework,0.7,2021-04-28,Completed
516,Homework #709,2,First Step Korean,9,Homework,0.7,2021-04-29,Completed
517,Participation #210,2,First Step Korean,9,Participation,0.7,2021-04-16,Completed
518,Participation #101,2,First Step Korean,9,Participation,0.6,2021-05-03,Completed
519,Participation #162,2,First Step Korean,9,Participation,0.6,2021-05-20,Completed
520,Participation #396,2,First Step Korean,9,Participation,0.6,2021-05-01,Completed
521,Participation #718,2,First Step Korean,9,Participation,0.6,2021-06-02,Completed
522,Participation #471,2,First Step Korean,9,Participation,0.6,2021-05-12,Completed
523,Participation #628,2,First Step Korean,9,Participation,0.7,2021-06-14,Completed
524,Quiz #835,2,First Step Korean,9,Quiz,1.3,2021-06-13,Completed
525,Quiz #859,2,First Step Korean,9,Quiz,1,2021-06-19,Completed
526,Quiz #424,2,First Step Korean,9,Quiz,1.2,2021-05-07,Completed
527,Project #451,2,First Step Korean,9,Project,1,2021-04-07,Completed
528,Project #940,2,First Step Korean,9,Project,1.1,2021-05-28,Completed
529,Project #884,2,First Step Korean,9,Project,1.3,2021-05-28,Completed
530,Midterm Exam,2,First Step Korean,9,Exam,3,2021-05-10,Completed
531,Final Exam,2,First Step Korean,9,Exam,5,2021-06-24,Completed
532,Homework #906,2,First Step Korean,9,Homework,0.8,2021-05-05,Completed
533,Homework #326,2,First Step Korean,9,Homework,0.7,2021-04-28,Completed
534,Homework #358,2,First Step Korean,9,Homework,0.7,2021-05-26,Completed
535,Participation #85,2,First Step Korean,9,Participation,0.6,2021-05-13,Completed
536,Participation #19,2,First Step Korean,9,Participation,0.6,2021-06-20,Completed
537,Participation #512,2,First Step Korean,9,Participation,0.7,2021-04-22,Completed
538,Participation #22,2,First Step Korean,9,Participation,0.6,2021-04-15,Completed
539,Participation #831,2,First Step Korean,9,Participation,0.6,2021-05-18,Completed
540,Quiz #120,2,First Step Korean,9,Quiz,1.1,2021-04-13,Completed
541,Quiz #280,2,First Step Korean,9,Quiz,1.2,2021-04-29,Completed
542,Quiz #499,2,First Step Korean,9,Quiz,1.1,2021-06-13,Completed
543,Project #416,2,First Step Korean,9,Project,1.3,2021-05-02,Completed
544,Midterm Exam,2,First Step Korean,9,Exam,3,2021-05-20,Completed
545,Final Exam,2,First Step Korean,9,Exam,5,2021-07-04,Completed
546,Homework #819,2,First Step Korean,9,Homework,0.8,2021-05-02,Completed
547,Homework #637,2,First Step Korean,9,Homework,0.7,2021-05-17,Completed
548,Homework #953,2,First Step Korean,9,Homework,0.7,2021-05-09,Completed
549,Homework #432,2,First Step Korean,9,Homework,0.8,2021-06-26,Completed
550,Participation #543,2,First Step Korean,9,Participation,0.6,2021-05-06,Completed
551,Participation #749,2,First Step Korean,9,Participation,0.5,2021-06-11,Completed
552,Participation #11,2,First Step Korean,9,Participation,0.7,2021-05-04,Completed
553,Participation #887,2,First Step Korean,9,Participation,0.6,2021-04-24,Completed
554,Participation #54,2,First Step Korean,9,Participation,0.7,2021-07-05,Completed
555,Participation #406,2,First Step Korean,9,Participation,0.8,2021-05-08,Completed
556,Participation #669,2,First Step Korean,9,Participation,0.5,2021-06-30,Completed
557,Quiz #468,2,First Step Korean,9,Quiz,1,2021-06-22,Completed
558,Quiz #301,2,First Step Korean,9,Quiz,1.3,2021-05-01,Completed
559,Quiz #228,2,First Step Korean,9,Quiz,1.3,2021-07-04,Completed
560,Project #714,2,First Step Korean,9,Project,1.2,2021-05-03,Completed
561,Project #629,2,First Step Korean,9,Project,1.2,2021-05-11,Completed
562,Project #85,2,First Step Korean,9,Project,1.1,2021-06-23,Completed
563,Midterm Exam,2,First Step Korean,9,Exam,3,2021-05-30,Completed
564,Final Exam,2,First Step Korean,9,Exam,5,2021-07-14,Completed
565,Homework #104,2,First Step Korean,9,Homework,0.7,2021-05-31,Completed
566,Homework #322,2,First Step Korean,9,Homework,0.6,2021-05-23,Completed
567,Homework #432,2,First Step Korean,9,Homework,0.8,2021-05-20,Completed
568,Homework #859,2,First Step Korean,9,Homework,0.6,2021-06-10,Completed
569,Participation #971,2,First Step Korean,9,Participation,0.7,2021-06-17,Completed
570,Participation #51,2,First Step Korean,9,Participation,0.5,2021-07-10,Completed
571,Participation #320,2,First Step Korean,9,Participation,0.7,2021-05-23,Completed
572,Participation #634,2,First Step Korean,9,Participation,0.7,2021-05-20,Completed
573,Quiz #706,2,First Step Korean,9,Quiz,1.1,2021-05-29,Completed
574,Quiz #99,2,First Step Korean,9,Quiz,1,2021-07-02,Completed
575,Project #665,2,First Step Korean,9,Project,1.2,2021-05-03,Completed
576,Project #915,2,First Step Korean,9,Project,1,2021-05-24,Completed
577,Project #246,2,First Step Korean,9,Project,1.1,2021-06-26,Completed
578,Midterm Exam,2,First Step Korean,9,Exam,3,2021-06-09,Completed
579,Final Exam,2,First Step Korean,9,Exam,5,2021-07-24,Completed
580,Homework #311,2,First Step Korean,9,Homework,0.6,2021-07-24,Completed
581,Homework #42,2,First Step Korean,9,Homework,0.7,2021-07-23,Completed
582,Homework #741,2,First Step Korean,9,Homework,0.7,2021-07-23,Completed
583,Homework #791,2,First Step Korean,9,Homework,0.6,2021-07-14,Completed
584,Homework #967,2,First Step Korean,9,Homework,0.8,2021-06-15,Completed
585,Homework #276,2,First Step Korean,9,Homework,0.7,2021-07-29,Completed
586,Participation #596,2,First Step Korean,9,Participation,0.6,2021-05-28,Completed
587,Participation #641,2,First Step Korean,9,Participation,0.6,2021-06-16,Completed
588,Quiz #130,2,First Step Korean,9,Quiz,1.3,2021-05-29,Completed
589,Project #250,2,First Step Korean,9,Project,1.3,2021-06-11,Completed
590,Midterm Exam,2,First Step Korean,9,Exam,3,2021-06-19,Completed
591,Final Exam,2,First Step Korean,9,Exam,5,2021-08-03,Completed
592,Homework #114,2,First Step Korean,10,Homework,0.8,2021-05-29,Completed
593,Homework #355,2,First Step Korean,10,Homework,0.8,2021-07-20,Completed
594,Homework #984,2,First Step Korean,10,Homework,0.8,2021-07-06,Completed
595,Participation #482,2,First Step Korean,10,Participation,0.7,2021-07-03,Completed
596,Participation #981,2,First Step Korean,10,Participation,0.5,2021-05-20,Completed
597,Participation #906,2,First Step Korean,10,Participation,0.5,2021-07-23,Completed
598,Participation #868,2,First Step Korean,10,Participation,0.8,2021-08-06,Completed
599,Participation #815,2,First Step Korean,10,Participation,0.7,2021-07-04,Completed
600,Quiz #678,2,First Step Korean,10,Quiz,1.1,2021-07-22,Completed
601,Project #254,2,First Step Korean,10,Project,1.2,2021-06-03,Completed
602,Project #715,2,First Step Korean,10,Project,1.2,2021-06-14,Completed
